original_idx,RM,LSTAT,RAD,CRIM,PTRATIO,DIS,ZN,NOX,CHAS,B,TAX,INDUS,AGE,MEDV
191,6.739,1.8523604355893786,5.0,-0.8811821621993062,-1.4222575652151794,6.4798,45.0,0.4370000000000001,0,389.71,398,3.44,30.8,30.5
63,6.7620000000000005,2.941210593439117,8.0,-0.5698577017588957,0.49495561562927587,7.9809,25.0,0.45299999999999996,0,395.58,284,5.13,43.4,25.0
41,6.77,1.8972859958424626,3.0,-0.5661032155704446,-0.48115598692927425,5.7209,0.0,0.44799999999999995,0,385.41,233,6.91,2.9,26.6
101,6.7810000000000015,2.592458430042027,5.0,-0.6213426044254576,1.3686186004260046,2.8561,0.0,0.52,0,395.58,384,8.56,71.3,26.5
187,6.782,2.3760799834652184,5.0,-0.8131518487906504,-1.4222575652151794,3.7886,45.0,0.4370000000000001,0,393.87,398,3.44,41.1,32.0
193,6.8,1.9526734432132693,1.0,-1.4986810020496364,-1.3129270985661694,6.2196,60.0,0.401,0,393.37,265,2.93,9.9,31.1
279,6.812,1.900242604781716,5.0,-0.31523280277780585,-1.4986288445604994,4.1007,20.0,0.4429,0,396.9,216,3.33,32.2,35.1
57,6.816,1.6129079807191822,5.0,-1.733833237768708,-1.4482334322466932,8.3248,100.0,0.41100000000000003,0,392.9,256,1.32,40.5,31.6
431,6.8329999999999975,4.26512075202203,24.0,1.3922911614312492,0.8339166373605564,2.0882,0.0,0.584,0,81.33,666,18.1,94.3,14.1
307,6.849,2.5632207141389873,7.0,-1.0589142475076596,-0.2440160109439703,3.1827,33.0,0.47200000000000003,0,396.9,222,2.18,70.3,28.2
409,6.852,4.274116114060398,24.0,1.5347847716717486,0.8339166373605564,1.4655,0.0,0.597,0,179.36,666,18.1,100.0,27.5
275,6.854,1.2396992447898088,4.0,-0.7105666409722173,-0.6125179524635898,4.2673,40.0,0.447,0,396.9,254,6.41,42.8,32.0
290,6.8610000000000015,1.383920613198806,4.0,-1.242152639739252,0.18798563778556404,5.1167,80.0,0.41100000000000003,0,396.9,245,4.95,27.9,28.5
300,6.871,2.2300940735043837,5.0,-1.1176211522657726,-1.523068108286648,7.8278,70.0,0.4,0,390.86,358,2.24,47.4,24.8
344,6.874,1.827944781270702,5.0,-1.3170833863915143,-0.6125179524635898,6.4654,55.0,0.484,0,387.97,370,3.78,28.1,31.2
240,6.897,3.2490256316655506,6.0,-0.6259580957007583,-0.9977065355891357,6.3361,30.0,0.428,0,391.25,300,4.93,54.3,22.0
349,6.939,2.1848563286964175,1.0,-1.3444860289298042,0.49495561562927587,8.7921,40.0,0.429,0,389.85,335,1.25,34.5,26.6
157,6.943,1.8217897928575861,5.0,0.5117394180506586,-1.5470145723649098,1.8773,0.0,0.605,0,363.43,403,19.58,97.4,41.3
190,6.9510000000000005,1.9726722243727506,5.0,-0.7401447389479636,-1.4222575652151794,6.4798,45.0,0.4370000000000001,0,377.68,398,3.44,21.5,37.0
252,6.9570000000000025,1.4611428964788822,7.0,-0.790843857260639,0.13016074611929906,8.9067,22.0,0.431,0,386.09,330,5.86,6.8,29.6
281,6.968,1.8217897928575861,5.0,-1.2118029362760772,-1.4986288445604994,5.2447,20.0,0.4429,0,392.23,216,3.33,37.2,35.4
199,6.975,1.812518361993922,3.0,-1.2994137338519673,-0.8528005917916469,7.6534,95.0,0.40299999999999997,0,396.9,402,1.47,15.3,34.9
473,6.98,3.2914372087251444,24.0,1.081527649284596,0.8339166373605564,2.5329,0.0,0.614,0,374.68,666,18.1,67.6,29.8
303,6.982,1.903194509854126,7.0,-0.689806356319916,-1.163237354078121,5.4917,34.0,0.433,0,390.43,329,6.09,17.7,33.1
40,7.024,0.7391040172505853,3.0,-1.2646565054581798,-0.2933486421586383,5.4011,75.0,0.428,0,395.62,252,2.95,15.8,34.9
89,7.079,2.135931934117349,2.0,-1.0205677656691736,-0.5258182504646595,3.4145,0.0,0.489,0,396.06,270,3.41,63.1,28.7
284,7.087999999999999,2.6294502392481083,1.0,-1.9926358741936339,-1.3957494537580664,7.3073,90.0,0.4,0,394.72,285,2.97,20.8,32.2
64,7.104,2.6697918090270023,3.0,-1.5616839750059799,-0.1423608133519389,9.2229,17.5,0.4161,0,393.24,216,1.38,59.5,33.0
197,7.107,2.7787720822195814,2.0,-1.0883905391187285,-1.9511945346727713,7.309,80.0,0.40399999999999997,0,354.31,329,1.52,36.6,30.3
200,7.135,1.7781148325058709,3.0,-1.613137843088786,-0.8528005917916469,7.6534,95.0,0.40299999999999997,0,384.3,402,1.47,13.9,32.9
4,7.147,2.0369245470719317,3.0,-0.8816361039558303,-0.08999868753999354,6.0622,0.0,0.45799999999999996,0,396.9,222,2.18,54.2,36.2
291,7.148,1.4724328312721828,4.0,-0.8124269397474315,0.18798563778556404,5.1167,80.0,0.41100000000000003,0,396.9,245,4.95,27.7,37.3
227,7.162999999999999,2.30084478259932,8.0,0.011018207365243825,-0.6958295247686671,3.2157,0.0,0.504,0,372.08,307,6.2,79.9,31.6
341,7.2410000000000005,2.0803698463157363,1.0,-1.7876798714404574,-1.3410948823312299,7.0379,35.0,0.442,0,394.74,284,1.52,49.3,32.7
55,7.249,1.8883877729514986,5.0,-1.7833746392595795,-0.48115598692927425,8.6966,90.0,0.40299999999999997,0,395.93,226,1.22,21.9,35.4
276,7.267,2.2251192305888505,4.0,-0.6663077154246163,-0.6125179524635898,4.7872,40.0,0.447,1,389.25,254,6.41,49.0,33.2
198,7.274,2.362188662615006,2.0,-1.202736360099961,-1.9511945346727713,7.309,80.0,0.40399999999999997,0,392.2,329,1.52,38.3,34.6
196,7.287000000000001,1.6573489618061814,2.0,-1.1691906031601003,-1.9511945346727713,7.309,80.0,0.40399999999999997,0,396.9,329,1.52,34.1,33.3
263,7.327000000000001,3.2290601317199212,5.0,0.334247870051978,-1.8871431757252572,2.0788,20.0,0.647,0,393.42,264,3.97,94.5,31.0
453,7.393,3.9509767312056057,24.0,1.3133042917904498,0.8339166373605564,2.4527,0.0,0.713,0,375.87,666,18.1,99.3,17.8
231,7.412000000000001,2.0148231577993143,8.0,0.0658533867773778,-0.6958295247686671,3.6715,0.0,0.504,0,376.14,307,6.2,76.9,31.7
306,7.42,2.3270300109773756,7.0,-0.8383127543076271,-0.2440160109439703,3.0992,33.0,0.47200000000000003,0,396.9,222,2.18,71.9,33.4
256,7.454,1.294722541721681,3.0,-1.6938891089038661,-1.2249293306063105,6.3361,90.0,0.39399999999999996,0,386.34,244,3.75,34.2,44.0
202,7.61,1.294722541721681,2.0,-1.5012037802785694,-1.5470145723649098,6.27,82.5,0.415,0,395.38,348,2.03,15.7,42.3
180,7.765,2.5695210621477598,3.0,-0.9062260957051147,-0.5258182504646595,2.741,0.0,0.488,0,395.56,193,2.46,83.3,39.8
98,7.82,1.4761798150103773,2.0,-0.7929919276805514,-0.43559577198681326,3.4952,0.0,0.445,0,393.53,276,2.89,36.9,43.8
280,7.82,1.5458783812681662,5.0,-1.2305799892022187,-1.4986288445604994,4.6947,20.0,0.4429,0,387.31,216,3.33,64.5,45.4
203,7.853,1.5637668426470963,4.0,-1.2409221737996923,-1.5470145723649098,5.118,95.0,0.4161,0,392.78,224,2.68,33.2,48.5
195,7.875,1.23539042638482,4.0,-1.754162317588277,-1.6159901600575524,5.6484,80.0,0.42200000000000004,0,394.23,255,0.46,32.0,50.0
283,7.922999999999999,1.3154127793637926,1.0,-1.7074971218062345,-1.7804614043854776,5.885,90.0,0.401,1,395.52,198,1.21,24.8,50.0
204,8.033999999999999,1.196098045005615,4.0,-1.5454917181928076,-1.5470145723649098,5.118,95.0,0.4161,0,390.55,224,2.68,31.9,50.0
226,8.04,1.303029245260086,8.0,-0.0252794932954932,-0.6958295247686671,3.2157,0.0,0.504,0,387.38,307,6.2,86.5,37.6
97,8.068999999999999,1.700709545378902,2.0,-0.5931453046775619,-0.43559577198681326,3.4952,0.0,0.445,0,396.9,276,2.89,76.0,38.7
253,8.259,1.4649144128305607,7.0,-0.042087563622751456,0.13016074611929906,8.9067,22.0,0.431,0,396.9,330,5.86,8.4,42.8
232,8.337,1.0040660158455874,8.0,0.16781062044887077,-0.6958295247686671,3.8384,0.0,0.507,0,385.91,307,6.2,73.3,41.7
262,8.398,2.1899350362206835,5.0,0.12067514056893372,-1.8871431757252572,2.2885,20.0,0.647,0,386.86,264,3.97,91.5,48.8
